"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"22280","42.956032987","172.16.10.9","172.16.20.9","TCP","2962","0.002066708","5004  >  57968 [PSH, ACK] Seq=2539793 Ack=1 Win=85 Len=2896 TSval=2165937940 TSecr=3655919328 [TCP segment of a reassembled PDU]"
"22301","42.991202235","172.16.10.9","172.16.20.9","TCP","2962","0.002281828","5004  >  57968 [PSH, ACK] Seq=2542689 Ack=1 Win=85 Len=2896 TSval=2165937970 TSecr=3655919358 [TCP segment of a reassembled PDU]"
"22331","43.066686752","172.16.10.9","172.16.20.9","TCP","2962","0.001859824","5004  >  57968 [PSH, ACK] Seq=2545585 Ack=1 Win=85 Len=2896 TSval=2165938047 TSecr=3655919435 [TCP segment of a reassembled PDU]"
"22352","43.108818718","172.16.10.9","172.16.20.9","TCP","2962","0.003089328","5004  >  57968 [PSH, ACK] Seq=2548481 Ack=1 Win=85 Len=2896 TSval=2165938082 TSecr=3655919470 [TCP segment of a reassembled PDU]"
"22382","43.172038985","172.16.10.9","172.16.20.9","TCP","2962","0.000000418","5004  >  57968 [PSH, ACK] Seq=2551377 Ack=1 Win=85 Len=2896 TSval=2165938157 TSecr=3655919545 [TCP segment of a reassembled PDU]"
"22403","43.211008175","172.16.10.9","172.16.20.9","TCP","2962","0.002902748","5004  >  57968 [PSH, ACK] Seq=2554273 Ack=1 Win=85 Len=2896 TSval=2165938200 TSecr=3655919587 [TCP segment of a reassembled PDU]"
"22433","43.261645073","172.16.10.9","172.16.20.9","TCP","2962","0.000000221","5004  >  57968 [PSH, ACK] Seq=2557169 Ack=1 Win=85 Len=2896 TSval=2165938263 TSecr=3655919651 [TCP segment of a reassembled PDU]"
"22454","43.317274118","172.16.10.9","172.16.20.9","TCP","2962","0.001453677","5004  >  57968 [PSH, ACK] Seq=2560065 Ack=1 Win=85 Len=2896 TSval=2165938302 TSecr=3655919690 [TCP segment of a reassembled PDU]"
"22483","43.374006590","172.16.10.9","172.16.20.9","TCP","2962","0.004107940","5004  >  57968 [PSH, ACK] Seq=2562961 Ack=1 Win=85 Len=2896 TSval=2165938352 TSecr=3655919740 [TCP segment of a reassembled PDU]"
"22505","43.409076115","172.16.10.9","172.16.20.9","TCP","2962","0.001554334","5004  >  57968 [PSH, ACK] Seq=2565857 Ack=1 Win=85 Len=2896 TSval=2165938408 TSecr=3655919796 [TCP segment of a reassembled PDU]"
"22532","43.452903702","172.16.10.9","172.16.20.9","TCP","2962","0.001536818","5004  >  57968 [PSH, ACK] Seq=2568753 Ack=1 Win=85 Len=2896 TSval=2165938465 TSecr=3655919853 [TCP segment of a reassembled PDU]"
"22556","43.493335263","172.16.10.9","172.16.20.9","TCP","2962","0.001648006","5004  >  57968 [PSH, ACK] Seq=2571649 Ack=1 Win=85 Len=2896 TSval=2165938500 TSecr=3655919888 [TCP segment of a reassembled PDU]"
"22583","43.539542934","172.16.10.9","172.16.20.9","TCP","2962","0.002373722","5004  >  57968 [PSH, ACK] Seq=2574545 Ack=1 Win=85 Len=2896 TSval=2165938544 TSecr=3655919931 [TCP segment of a reassembled PDU]"
"22607","43.591950940","172.16.10.9","172.16.20.9","TCP","2962","0.002622491","5004  >  57968 [PSH, ACK] Seq=2577441 Ack=1 Win=85 Len=2896 TSval=2165938584 TSecr=3655919972 [TCP segment of a reassembled PDU]"
"22634","43.638825571","172.16.10.9","172.16.20.9","TCP","2962","0.001361274","5004  >  57968 [PSH, ACK] Seq=2580337 Ack=1 Win=85 Len=2896 TSval=2165938630 TSecr=3655920018 [TCP segment of a reassembled PDU]"
"22657","43.679191032","172.16.10.9","172.16.20.9","TCP","2962","0.000000566","5004  >  57968 [PSH, ACK] Seq=2583233 Ack=1 Win=85 Len=2896 TSval=2165938683 TSecr=3655920070 [TCP segment of a reassembled PDU]"
"22685","43.728535432","172.16.10.9","172.16.20.9","TCP","2962","0.000000681","5004  >  57968 [PSH, ACK] Seq=2586129 Ack=1 Win=85 Len=2896 TSval=2165938729 TSecr=3655920117 [TCP segment of a reassembled PDU]"
"22708","43.771068120","172.16.10.9","172.16.20.9","TCP","2962","0.001461103","5004  >  57968 [PSH, ACK] Seq=2589025 Ack=1 Win=85 Len=2896 TSval=2165938770 TSecr=3655920158 [TCP segment of a reassembled PDU]"
"22733","43.817454541","172.16.10.9","172.16.20.9","TCP","2962","0.001797236","5004  >  57968 [PSH, ACK] Seq=2591921 Ack=1 Win=85 Len=2896 TSval=2165938819 TSecr=3655920207 [TCP segment of a reassembled PDU]"
"22759","43.888806338","172.16.10.9","172.16.20.9","TCP","2962","0.002094824","5004  >  57968 [PSH, ACK] Seq=2594817 Ack=1 Win=85 Len=2896 TSval=2165938862 TSecr=3655920250 [TCP segment of a reassembled PDU]"
"22784","43.945419768","172.16.10.9","172.16.20.9","TCP","2962","0.000839037","5004  >  57968 [PSH, ACK] Seq=2597713 Ack=1 Win=85 Len=2896 TSval=2165938909 TSecr=3655920296 [TCP segment of a reassembled PDU]"
"22810","43.990830204","172.16.10.9","172.16.20.9","TCP","2962","0.001451038","5004  >  57968 [PSH, ACK] Seq=2600609 Ack=1 Win=85 Len=2896 TSval=2165938980 TSecr=3655920367 [TCP segment of a reassembled PDU]"
"22835","44.037572934","172.16.10.9","172.16.20.9","TCP","2962","0.001258102","5004  >  57968 [PSH, ACK] Seq=2603505 Ack=1 Win=85 Len=2896 TSval=2165939036 TSecr=3655920424 [TCP segment of a reassembled PDU]"
"22861","44.086980710","172.16.10.9","172.16.20.9","TCP","2962","0.001437557","5004  >  57968 [PSH, ACK] Seq=2606401 Ack=1 Win=85 Len=2896 TSval=2165939081 TSecr=3655920469 [TCP segment of a reassembled PDU]"
"22886","44.138448161","172.16.10.9","172.16.20.9","TCP","2962","0.000000327","5004  >  57968 [PSH, ACK] Seq=2609297 Ack=1 Win=85 Len=2896 TSval=2165939128 TSecr=3655920516 [TCP segment of a reassembled PDU]"
"22911","44.181799407","172.16.10.9","172.16.20.9","TCP","2962","0.001478613","5004  >  57968 [PSH, ACK] Seq=2612193 Ack=1 Win=85 Len=2896 TSval=2165939178 TSecr=3655920566 [TCP segment of a reassembled PDU]"
"22936","44.234353969","172.16.10.9","172.16.20.9","TCP","2962","0.000000529","5004  >  57968 [PSH, ACK] Seq=2615089 Ack=1 Win=85 Len=2896 TSval=2165939229 TSecr=3655920617 [TCP segment of a reassembled PDU]"
"22962","44.287779104","172.16.10.9","172.16.20.9","TCP","2962","0.002085499","5004  >  57968 [PSH, ACK] Seq=2617985 Ack=1 Win=85 Len=2896 TSval=2165939273 TSecr=3655920660 [TCP segment of a reassembled PDU]"
"22986","44.325414570","172.16.10.9","172.16.20.9","TCP","2962","0.003097138","5004  >  57968 [PSH, ACK] Seq=2620881 Ack=1 Win=85 Len=2896 TSval=2165939325 TSecr=3655920713 [TCP segment of a reassembled PDU]"
"23012","44.363216675","172.16.10.9","172.16.20.9","TCP","2962","0.001740747","5004  >  57968 [PSH, ACK] Seq=2623777 Ack=1 Win=85 Len=2896 TSval=2165939379 TSecr=3655920767 [TCP segment of a reassembled PDU]"
"23037","44.401179507","172.16.10.9","172.16.20.9","TCP","2962","0.001361664","5004  >  57968 [PSH, ACK] Seq=2626673 Ack=1 Win=85 Len=2896 TSval=2165939418 TSecr=3655920806 [TCP segment of a reassembled PDU]"
"23063","44.449084602","172.16.10.9","172.16.20.9","TCP","2962","0.000000317","5004  >  57968 [PSH, ACK] Seq=2629569 Ack=1 Win=85 Len=2896 TSval=2165939456 TSecr=3655920844 [TCP segment of a reassembled PDU]"
"23088","44.499924058","172.16.10.9","172.16.20.9","TCP","2962","0.000000326","5004  >  57968 [PSH, ACK] Seq=2632465 Ack=1 Win=85 Len=2896 TSval=2165939492 TSecr=3655920880 [TCP segment of a reassembled PDU]"
"23113","44.547871059","172.16.10.9","172.16.20.9","TCP","2962","0.003481012","5004  >  57968 [PSH, ACK] Seq=2635361 Ack=1 Win=85 Len=2896 TSval=2165939541 TSecr=3655920929 [TCP segment of a reassembled PDU]"
"23138","44.600241110","172.16.10.9","172.16.20.9","TCP","2962","0.000000677","5004  >  57968 [PSH, ACK] Seq=2638257 Ack=1 Win=85 Len=2896 TSval=2165939591 TSecr=3655920979 [TCP segment of a reassembled PDU]"
"23164","44.653624591","172.16.10.9","172.16.20.9","TCP","2962","0.001529613","5004  >  57968 [PSH, ACK] Seq=2641153 Ack=1 Win=85 Len=2896 TSval=2165939639 TSecr=3655921027 [TCP segment of a reassembled PDU]"
"23188","44.694014109","172.16.10.9","172.16.20.9","TCP","2962","0.000000270","5004  >  57968 [PSH, ACK] Seq=2644049 Ack=1 Win=85 Len=2896 TSval=2165939691 TSecr=3655921079 [TCP segment of a reassembled PDU]"
"23215","44.750173705","172.16.10.9","172.16.20.9","TCP","2962","0.001377225","5004  >  57968 [PSH, ACK] Seq=2646945 Ack=1 Win=85 Len=2896 TSval=2165939744 TSecr=3655921132 [TCP segment of a reassembled PDU]"
"23238","44.812498771","172.16.10.9","172.16.20.9","TCP","2962","0.002533829","5004  >  57968 [PSH, ACK] Seq=2649841 Ack=1 Win=85 Len=2896 TSval=2165939785 TSecr=3655921173 [TCP segment of a reassembled PDU]"
"23266","44.864203214","172.16.10.9","172.16.20.9","TCP","2962","0.000000625","5004  >  57968 [PSH, ACK] Seq=2652737 Ack=1 Win=85 Len=2896 TSval=2165939841 TSecr=3655921229 [TCP segment of a reassembled PDU]"
"23289","44.900867198","172.16.10.9","172.16.20.9","TCP","2962","0.001267654","5004  >  57968 [PSH, ACK] Seq=2655633 Ack=1 Win=85 Len=2896 TSval=2165939904 TSecr=3655921292 [TCP segment of a reassembled PDU]"
"23316","44.945151449","172.16.10.9","172.16.20.9","TCP","2962","0.001907665","5004  >  57968 [PSH, ACK] Seq=2658529 Ack=1 Win=85 Len=2896 TSval=2165939955 TSecr=3655921343 [TCP segment of a reassembled PDU]"
"23340","44.988731569","172.16.10.9","172.16.20.9","TCP","2962","0.001016030","5004  >  57968 [PSH, ACK] Seq=2661425 Ack=1 Win=85 Len=2896 TSval=2165939991 TSecr=3655921379 [TCP segment of a reassembled PDU]"
"23367","45.050913005","172.16.10.9","172.16.20.9","TCP","2962","0.000001156","5004  >  57968 [PSH, ACK] Seq=2664321 Ack=1 Win=85 Len=2896 TSval=2165940036 TSecr=3655921424 [TCP segment of a reassembled PDU]"
"23391","45.096779216","172.16.10.9","172.16.20.9","TCP","2962","0.002814823","5004  >  57968 [PSH, ACK] Seq=2667217 Ack=1 Win=85 Len=2896 TSval=2165940079 TSecr=3655921467 [TCP segment of a reassembled PDU]"
"23415","45.144292268","172.16.10.9","172.16.20.9","TCP","2962","0.001523560","5004  >  57968 [PSH, ACK] Seq=2670113 Ack=1 Win=85 Len=2896 TSval=2165940142 TSecr=3655921529 [TCP segment of a reassembled PDU]"
"23442","45.190292441","172.16.10.9","172.16.20.9","TCP","2962","0.001668055","5004  >  57968 [PSH, ACK] Seq=2673009 Ack=1 Win=85 Len=2896 TSval=2165940188 TSecr=3655921575 [TCP segment of a reassembled PDU]"
"23466","45.240170911","172.16.10.9","172.16.20.9","TCP","2962","0.001935534","5004  >  57968 [PSH, ACK] Seq=2675905 Ack=1 Win=85 Len=2896 TSval=2165940235 TSecr=3655921623 [TCP segment of a reassembled PDU]"
"23493","45.289461785","172.16.10.9","172.16.20.9","TCP","2962","0.000000764","5004  >  57968 [PSH, ACK] Seq=2678801 Ack=1 Win=85 Len=2896 TSval=2165940281 TSecr=3655921669 [TCP segment of a reassembled PDU]"
"23517","45.339891962","172.16.10.9","172.16.20.9","TCP","2962","0.003659055","5004  >  57968 [PSH, ACK] Seq=2681697 Ack=1 Win=85 Len=2896 TSval=2165940331 TSecr=3655921719 [TCP segment of a reassembled PDU]"
"23543","45.399847604","172.16.10.9","172.16.20.9","TCP","2962","0.000000648","5004  >  57968 [PSH, ACK] Seq=2684593 Ack=1 Win=85 Len=2896 TSval=2165940381 TSecr=3655921768 [TCP segment of a reassembled PDU]"
"23568","45.444984853","172.16.10.9","172.16.20.9","TCP","2962","0.008187922","5004  >  57968 [PSH, ACK] Seq=2687489 Ack=1 Win=85 Len=2896 TSval=2165940431 TSecr=3655921819 [TCP segment of a reassembled PDU]"
"23593","45.500737195","172.16.10.9","172.16.20.9","TCP","2962","0.004362289","5004  >  57968 [PSH, ACK] Seq=2690385 Ack=1 Win=85 Len=2896 TSval=2165940491 TSecr=3655921878 [TCP segment of a reassembled PDU]"
"23619","45.550304762","172.16.10.9","172.16.20.9","TCP","2962","0.002154278","5004  >  57968 [PSH, ACK] Seq=2693281 Ack=1 Win=85 Len=2896 TSval=2165940536 TSecr=3655921924 [TCP segment of a reassembled PDU]"
"23644","45.595252848","172.16.10.9","172.16.20.9","TCP","2962","0.001585193","5004  >  57968 [PSH, ACK] Seq=2696177 Ack=1 Win=85 Len=2896 TSval=2165940591 TSecr=3655921979 [TCP segment of a reassembled PDU]"
"23670","45.641579195","172.16.10.9","172.16.20.9","TCP","2962","0.001516541","5004  >  57968 [PSH, ACK] Seq=2699073 Ack=1 Win=85 Len=2896 TSval=2165940641 TSecr=3655922029 [TCP segment of a reassembled PDU]"
"23695","45.690360939","172.16.10.9","172.16.20.9","TCP","2962","0.000946155","5004  >  57968 [PSH, ACK] Seq=2701969 Ack=1 Win=85 Len=2896 TSval=2165940686 TSecr=3655922074 [TCP segment of a reassembled PDU]"
"23721","45.732173691","172.16.10.9","172.16.20.9","TCP","2962","0.001463051","5004  >  57968 [PSH, ACK] Seq=2704865 Ack=1 Win=85 Len=2896 TSval=2165940732 TSecr=3655922120 [TCP segment of a reassembled PDU]"
"23746","45.773262435","172.16.10.9","172.16.20.9","TCP","2962","0.002123237","5004  >  57968 [PSH, ACK] Seq=2707761 Ack=1 Win=85 Len=2896 TSval=2165940781 TSecr=3655922169 [TCP segment of a reassembled PDU]"
"23772","45.826477324","172.16.10.9","172.16.20.9","TCP","2962","0.001685856","5004  >  57968 [PSH, ACK] Seq=2710657 Ack=1 Win=85 Len=2896 TSval=2165940823 TSecr=3655922211 [TCP segment of a reassembled PDU]"
"23797","45.877063073","172.16.10.9","172.16.20.9","TCP","2962","0.001930179","5004  >  57968 [PSH, ACK] Seq=2713553 Ack=1 Win=85 Len=2896 TSval=2165940864 TSecr=3655922252 [TCP segment of a reassembled PDU]"
"23823","45.922839488","172.16.10.9","172.16.20.9","TCP","2962","0.001974649","5004  >  57968 [PSH, ACK] Seq=2716449 Ack=1 Win=85 Len=2896 TSval=2165940917 TSecr=3655922305 [TCP segment of a reassembled PDU]"
"23848","45.967735609","172.16.10.9","172.16.20.9","TCP","2962","0.001304937","5004  >  57968 [PSH, ACK] Seq=2719345 Ack=1 Win=85 Len=2896 TSval=2165940968 TSecr=3655922356 [TCP segment of a reassembled PDU]"
"23874","46.025310193","172.16.10.9","172.16.20.9","TCP","2962","0.001498049","5004  >  57968 [PSH, ACK] Seq=2722241 Ack=1 Win=85 Len=2896 TSval=2165941013 TSecr=3655922401 [TCP segment of a reassembled PDU]"
"23899","46.072303548","172.16.10.9","172.16.20.9","TCP","2962","0.000849013","5004  >  57968 [PSH, ACK] Seq=2725137 Ack=1 Win=85 Len=2896 TSval=2165941059 TSecr=3655922446 [TCP segment of a reassembled PDU]"
"23925","46.127386926","172.16.10.9","172.16.20.9","TCP","2962","0.001553142","5004  >  57968 [PSH, ACK] Seq=2728033 Ack=1 Win=85 Len=2896 TSval=2165941116 TSecr=3655922504 [TCP segment of a reassembled PDU]"
"23949","46.167506303","172.16.10.9","172.16.20.9","TCP","2962","0.000000989","5004  >  57968 [PSH, ACK] Seq=2730929 Ack=1 Win=85 Len=2896 TSval=2165941163 TSecr=3655922551 [TCP segment of a reassembled PDU]"
"23976","46.210281960","172.16.10.9","172.16.20.9","TCP","2962","0.001889985","5004  >  57968 [PSH, ACK] Seq=2733825 Ack=1 Win=85 Len=2896 TSval=2165941218 TSecr=3655922606 [TCP segment of a reassembled PDU]"
"23999","46.248088765","172.16.10.9","172.16.20.9","TCP","2962","0.001385324","5004  >  57968 [PSH, ACK] Seq=2736721 Ack=1 Win=85 Len=2896 TSval=2165941258 TSecr=3655922646 [TCP segment of a reassembled PDU]"
"24027","46.298760680","172.16.10.9","172.16.20.9","TCP","2962","0.002546609","5004  >  57968 [PSH, ACK] Seq=2739617 Ack=1 Win=85 Len=2896 TSval=2165941301 TSecr=3655922689 [TCP segment of a reassembled PDU]"
"24050","46.339382337","172.16.10.9","172.16.20.9","TCP","2962","0.002149953","5004  >  57968 [PSH, ACK] Seq=2742513 Ack=1 Win=85 Len=2896 TSval=2165941339 TSecr=3655922727 [TCP segment of a reassembled PDU]"
"24078","46.382198789","172.16.10.9","172.16.20.9","TCP","2962","0.001504565","5004  >  57968 [PSH, ACK] Seq=2745409 Ack=1 Win=85 Len=2896 TSval=2165941389 TSecr=3655922777 [TCP segment of a reassembled PDU]"
"24101","46.419372448","172.16.10.9","172.16.20.9","TCP","2962","0.000000621","5004  >  57968 [PSH, ACK] Seq=2748305 Ack=1 Win=85 Len=2896 TSval=2165941434 TSecr=3655922822 [TCP segment of a reassembled PDU]"
"24129","46.462502730","172.16.10.9","172.16.20.9","TCP","2962","0.000000481","5004  >  57968 [PSH, ACK] Seq=2751201 Ack=1 Win=85 Len=2896 TSval=2165941473 TSecr=3655922861 [TCP segment of a reassembled PDU]"
"24152","46.504166001","172.16.10.9","172.16.20.9","TCP","2962","0.003171940","5004  >  57968 [PSH, ACK] Seq=2754097 Ack=1 Win=85 Len=2896 TSval=2165941510 TSecr=3655922898 [TCP segment of a reassembled PDU]"
"24180","46.578771543","172.16.10.9","172.16.20.9","TCP","2962","0.001615404","5004  >  57968 [PSH, ACK] Seq=2756993 Ack=1 Win=85 Len=2896 TSval=2165941554 TSecr=3655922942 [TCP segment of a reassembled PDU]"
"24203","46.633521672","172.16.10.9","172.16.20.9","TCP","2962","0.002289761","5004  >  57968 [PSH, ACK] Seq=2759889 Ack=1 Win=85 Len=2896 TSval=2165941595 TSecr=3655922983 [TCP segment of a reassembled PDU]"
"24231","46.687880002","172.16.10.9","172.16.20.9","TCP","2962","0.001794217","5004  >  57968 [PSH, ACK] Seq=2762785 Ack=1 Win=85 Len=2896 TSval=2165941669 TSecr=3655923057 [TCP segment of a reassembled PDU]"
"24251","46.721125436","172.16.10.9","172.16.20.9","TCP","2962","0.001895428","5004  >  57968 [PSH, ACK] Seq=2765681 Ack=1 Win=85 Len=2896 TSval=2165941724 TSecr=3655923112 [TCP segment of a reassembled PDU]"
"24282","46.767109623","172.16.10.9","172.16.20.9","TCP","2962","0.001135751","5004  >  57968 [PSH, ACK] Seq=2768577 Ack=1 Win=85 Len=2896 TSval=2165941779 TSecr=3655923167 [TCP segment of a reassembled PDU]"
"24302","46.806115563","172.16.10.9","172.16.20.9","TCP","2962","0.001740801","5004  >  57968 [PSH, ACK] Seq=2771473 Ack=1 Win=85 Len=2896 TSval=2165941812 TSecr=3655923200 [TCP segment of a reassembled PDU]"
"24332","46.862596917","172.16.10.9","172.16.20.9","TCP","2962","0.001729603","5004  >  57968 [PSH, ACK] Seq=2774369 Ack=1 Win=85 Len=2896 TSval=2165941858 TSecr=3655923246 [TCP segment of a reassembled PDU]"
"24353","46.896716607","172.16.10.9","172.16.20.9","TCP","2962","0.001467032","5004  >  57968 [PSH, ACK] Seq=2777265 Ack=1 Win=85 Len=2896 TSval=2165941897 TSecr=3655923285 [TCP segment of a reassembled PDU]"
"24383","46.945891463","172.16.10.9","172.16.20.9","TCP","2962","0.000667232","5004  >  57968 [PSH, ACK] Seq=2780161 Ack=1 Win=85 Len=2896 TSval=2165941955 TSecr=3655923343 [TCP segment of a reassembled PDU]"
"24404","46.989206585","172.16.10.9","172.16.20.9","TCP","2962","0.000000429","5004  >  57968 [PSH, ACK] Seq=2783057 Ack=1 Win=85 Len=2896 TSval=2165941987 TSecr=3655923375 [TCP segment of a reassembled PDU]"
"24434","47.043593568","172.16.10.9","172.16.20.9","TCP","2962","0.001658819","5004  >  57968 [PSH, ACK] Seq=2785953 Ack=1 Win=85 Len=2896 TSval=2165942037 TSecr=3655923424 [TCP segment of a reassembled PDU]"
"24454","47.095560624","172.16.10.9","172.16.20.9","TCP","2962","0.000000198","5004  >  57968 [PSH, ACK] Seq=2788849 Ack=1 Win=85 Len=2896 TSval=2165942080 TSecr=3655923468 [TCP segment of a reassembled PDU]"
"24483","47.148846548","172.16.10.9","172.16.20.9","TCP","2962","0.001295103","5004  >  57968 [PSH, ACK] Seq=2791745 Ack=1 Win=85 Len=2896 TSval=2165942134 TSecr=3655923522 [TCP segment of a reassembled PDU]"
"24504","47.182534989","172.16.10.9","172.16.20.9","TCP","2962","0.001854137","5004  >  57968 [PSH, ACK] Seq=2794641 Ack=1 Win=85 Len=2896 TSval=2165942186 TSecr=3655923574 [TCP segment of a reassembled PDU]"
"24534","47.228187429","172.16.10.9","172.16.20.9","TCP","2962","0.000685629","5004  >  57968 [PSH, ACK] Seq=2797537 Ack=1 Win=85 Len=2896 TSval=2165942240 TSecr=3655923628 [TCP segment of a reassembled PDU]"
"24555","47.264545786","172.16.10.9","172.16.20.9","TCP","2962","0.001701765","5004  >  57968 [PSH, ACK] Seq=2800433 Ack=1 Win=85 Len=2896 TSval=2165942273 TSecr=3655923661 [TCP segment of a reassembled PDU]"
"24585","47.312223887","172.16.10.9","172.16.20.9","TCP","2962","0.001803999","5004  >  57968 [PSH, ACK] Seq=2803329 Ack=1 Win=85 Len=2896 TSval=2165942319 TSecr=3655923707 [TCP segment of a reassembled PDU]"
"24606","47.347282469","172.16.10.9","172.16.20.9","TCP","2962","0.001975328","5004  >  57968 [PSH, ACK] Seq=2806225 Ack=1 Win=85 Len=2896 TSval=2165942355 TSecr=3655923743 [TCP segment of a reassembled PDU]"
"24636","47.404014416","172.16.10.9","172.16.20.9","TCP","2962","0.001789743","5004  >  57968 [PSH, ACK] Seq=2809121 Ack=1 Win=85 Len=2896 TSval=2165942403 TSecr=3655923791 [TCP segment of a reassembled PDU]"
"24657","47.437363440","172.16.10.9","172.16.20.9","TCP","2962","0.003184762","5004  >  57968 [PSH, ACK] Seq=2812017 Ack=1 Win=85 Len=2896 TSval=2165942438 TSecr=3655923826 [TCP segment of a reassembled PDU]"
"24687","47.481246855","172.16.10.9","172.16.20.9","TCP","2962","0.001461761","5004  >  57968 [PSH, ACK] Seq=2814913 Ack=1 Win=85 Len=2896 TSval=2165942495 TSecr=3655923883 [TCP segment of a reassembled PDU]"
"24708","47.515646842","172.16.10.9","172.16.20.9","TCP","2962","0.001485417","5004  >  57968 [PSH, ACK] Seq=2817809 Ack=1 Win=85 Len=2896 TSval=2165942528 TSecr=3655923916 [TCP segment of a reassembled PDU]"
"24738","47.588223140","172.16.10.9","172.16.20.9","TCP","2962","0.001137346","5004  >  57968 [PSH, ACK] Seq=2820705 Ack=1 Win=85 Len=2896 TSval=2165942572 TSecr=3655923960 [TCP segment of a reassembled PDU]"
"24759","47.636125135","172.16.10.9","172.16.20.9","TCP","2962","0.001465647","5004  >  57968 [PSH, ACK] Seq=2823601 Ack=1 Win=85 Len=2896 TSval=2165942606 TSecr=3655923994 [TCP segment of a reassembled PDU]"
"24789","47.724521777","172.16.10.9","172.16.20.9","TCP","2962","0.005612373","5004  >  57968 [PSH, ACK] Seq=2826497 Ack=1 Win=85 Len=2896 TSval=2165942679 TSecr=3655924067 [TCP segment of a reassembled PDU]"
"24810","47.756967227","172.16.10.9","172.16.20.9","TCP","2962","0.000591144","5004  >  57968 [PSH, ACK] Seq=2829393 Ack=1 Win=85 Len=2896 TSval=2165942727 TSecr=3655924115 [TCP segment of a reassembled PDU]"
"24840","47.810859844","172.16.10.9","172.16.20.9","TCP","2962","0.001196017","5004  >  57968 [PSH, ACK] Seq=2832289 Ack=1 Win=85 Len=2896 TSval=2165942815 TSecr=3655924203 [TCP segment of a reassembled PDU]"
"24861","47.862990890","172.16.10.9","172.16.20.9","TCP","2962","0.002705965","5004  >  57968 [PSH, ACK] Seq=2835185 Ack=1 Win=85 Len=2896 TSval=2165942848 TSecr=3655924235 [TCP segment of a reassembled PDU]"
"24891","47.981452374","172.16.10.9","172.16.20.9","TCP","2962","0.002050017","5004  >  57968 [PSH, ACK] Seq=2838081 Ack=1 Win=85 Len=2896 TSval=2165942902 TSecr=3655924290 [TCP segment of a reassembled PDU]"
"24912","48.015756396","172.16.10.9","172.16.20.9","TCP","2962","0.001385871","5004  >  57968 [PSH, ACK] Seq=2840977 Ack=1 Win=85 Len=2896 TSval=2165942954 TSecr=3655924342 [TCP segment of a reassembled PDU]"
"24942","48.074008336","172.16.10.9","172.16.20.9","TCP","2962","0.001618259","5004  >  57968 [PSH, ACK] Seq=2843873 Ack=1 Win=85 Len=2896 TSval=2165943072 TSecr=3655924460 [TCP segment of a reassembled PDU]"
"24963","48.119149350","172.16.10.9","172.16.20.9","TCP","2962","0.000000332","5004  >  57968 [PSH, ACK] Seq=2846769 Ack=1 Win=85 Len=2896 TSval=2165943108 TSecr=3655924496 [TCP segment of a reassembled PDU]"
"24993","48.167554321","172.16.10.9","172.16.20.9","TCP","2962","0.001775221","5004  >  57968 [PSH, ACK] Seq=2849665 Ack=1 Win=85 Len=2896 TSval=2165943165 TSecr=3655924553 [TCP segment of a reassembled PDU]"
"25013","48.207689436","172.16.10.9","172.16.20.9","TCP","2962","0.001545670","5004  >  57968 [PSH, ACK] Seq=2852561 Ack=1 Win=85 Len=2896 TSval=2165943210 TSecr=3655924598 [TCP segment of a reassembled PDU]"
"25044","48.263505342","172.16.10.9","172.16.20.9","TCP","2962","0.000000257","5004  >  57968 [PSH, ACK] Seq=2855457 Ack=1 Win=85 Len=2896 TSval=2165943259 TSecr=3655924646 [TCP segment of a reassembled PDU]"
"25064","48.294374007","172.16.10.9","172.16.20.9","TCP","2962","0.001173593","5004  >  57968 [PSH, ACK] Seq=2858353 Ack=1 Win=85 Len=2896 TSval=2165943298 TSecr=3655924686 [TCP segment of a reassembled PDU]"
"25094","48.361842356","172.16.10.9","172.16.20.9","TCP","2962","0.000065397","5004  >  57968 [PSH, ACK] Seq=2861249 Ack=1 Win=85 Len=2896 TSval=2165943354 TSecr=3655924742 [TCP segment of a reassembled PDU]"
"25115","48.398393180","172.16.10.9","172.16.20.9","TCP","2962","0.000883784","5004  >  57968 [PSH, ACK] Seq=2864145 Ack=1 Win=85 Len=2896 TSval=2165943385 TSecr=3655924773 [TCP segment of a reassembled PDU]"
"25144","48.450022722","172.16.10.9","172.16.20.9","TCP","2962","0.001475923","5004  >  57968 [PSH, ACK] Seq=2867041 Ack=1 Win=85 Len=2896 TSval=2165943453 TSecr=3655924841 [TCP segment of a reassembled PDU]"
"25166","48.488857211","172.16.10.9","172.16.20.9","TCP","2962","0.001356644","5004  >  57968 [PSH, ACK] Seq=2869937 Ack=1 Win=85 Len=2896 TSval=2165943489 TSecr=3655924877 [TCP segment of a reassembled PDU]"
"25195","48.538980252","172.16.10.9","172.16.20.9","TCP","2962","0.001394018","5004  >  57968 [PSH, ACK] Seq=2872833 Ack=1 Win=85 Len=2896 TSval=2165943544 TSecr=3655924931 [TCP segment of a reassembled PDU]"
"25217","48.583356820","172.16.10.9","172.16.20.9","TCP","2962","0.001955340","5004  >  57968 [PSH, ACK] Seq=2875729 Ack=1 Win=85 Len=2896 TSval=2165943579 TSecr=3655924967 [TCP segment of a reassembled PDU]"
"25246","48.636247403","172.16.10.9","172.16.20.9","TCP","2962","0.008024943","5004  >  57968 [PSH, ACK] Seq=2878625 Ack=1 Win=85 Len=2896 TSval=2165943630 TSecr=3655925018 [TCP segment of a reassembled PDU]"
