"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"237","113.316084374","172.16.10.9","172.16.20.9","TCP","419","0.008032249","5004  >  39686 [PSH, ACK] Seq=592341 Ack=137 Win=43520 Len=353 TSval=2165681735 TSecr=3655663123 [TCP segment of a reassembled PDU]"
"239","113.363933714","172.16.10.9","172.16.20.9","TCP","1827","0.047794866","5004  >  39686 [PSH, ACK] Seq=592694 Ack=137 Win=43520 Len=1761 TSval=2165681800 TSecr=3655663140 [TCP segment of a reassembled PDU]"
"241","113.468394982","172.16.10.9","172.16.20.9","TCP","10066","0.104405782","5004  >  39686 [PSH, ACK] Seq=594455 Ack=137 Win=43520 Len=10000 TSval=2165681904 TSecr=3655663188 [TCP segment of a reassembled PDU]"
"243","113.478114962","172.16.10.9","172.16.20.9","TCP","6174","0.009257641","5004  >  39686 [PSH, ACK] Seq=604455 Ack=137 Win=43520 Len=6108 TSval=2165681905 TSecr=3655663293 [TCP segment of a reassembled PDU]"
"245","113.510060505","172.16.10.9","172.16.20.9","TCP","3611","0.031923796","5004  >  39686 [PSH, ACK] Seq=610563 Ack=137 Win=43520 Len=3545 TSval=2165681946 TSecr=3655663302 [TCP segment of a reassembled PDU]"
"247","113.554114762","172.16.10.9","172.16.20.9","TCP","10066","0.044033333","5004  >  39686 [PSH, ACK] Seq=614108 Ack=137 Win=43520 Len=10000 TSval=2165681990 TSecr=3655663334 [TCP segment of a reassembled PDU]"
"249","113.566372332","172.16.10.9","172.16.20.9","TCP","2962","0.012005274","5004  >  39686 [PSH, ACK] Seq=624108 Ack=137 Win=43520 Len=2896 TSval=2165681990 TSecr=3655663334 [TCP segment of a reassembled PDU]"
"251","113.569863221","172.16.10.9","172.16.20.9","TCP","915","0.003465436","5004  >  39686 [PSH, ACK] Seq=627004 Ack=137 Win=43520 Len=849 TSval=2165681990 TSecr=3655663378 [TCP segment of a reassembled PDU]"
"253","113.706249683","172.16.10.9","172.16.20.9","TCP","2061","0.136093067","5004  >  39686 [PSH, ACK] Seq=627853 Ack=137 Win=43520 Len=1995 TSval=2165682142 TSecr=3655663394 [TCP segment of a reassembled PDU]"
"255","113.708291892","172.16.10.9","172.16.20.9","TCP","2962","0.001992634","5004  >  39686 [PSH, ACK] Seq=629848 Ack=137 Win=43520 Len=2896 TSval=2165682142 TSecr=3655663394 [TCP segment of a reassembled PDU]"
"257","113.710044624","172.16.10.9","172.16.20.9","TCP","182","0.001582293","5004  >  39686 [PSH, ACK] Seq=632744 Ack=137 Win=43520 Len=116 TSval=2165682142 TSecr=3655663530 [TCP segment of a reassembled PDU]"
"259","113.815330509","172.16.10.9","172.16.20.9","TCP","10066","0.105129314","5004  >  39686 [PSH, ACK] Seq=632860 Ack=137 Win=43520 Len=10000 TSval=2165682251 TSecr=3655663534 [TCP segment of a reassembled PDU]"
"261","113.830101958","172.16.10.9","172.16.20.9","TCP","8754","0.014675554","5004  >  39686 [PSH, ACK] Seq=642860 Ack=137 Win=43520 Len=8688 TSval=2165682251 TSecr=3655663534 [TCP segment of a reassembled PDU]"
"263","113.838289174","172.16.10.9","172.16.20.9","TCP","2455","0.008169110","5004  >  39686 [PSH, ACK] Seq=651548 Ack=137 Win=43520 Len=2389 TSval=2165682251 TSecr=3655663639 [TCP segment of a reassembled PDU]"
"265","113.951002149","172.16.10.9","172.16.20.9","TCP","1431","0.112680597","5004  >  39686 [PSH, ACK] Seq=653937 Ack=137 Win=43520 Len=1365 TSval=2165682387 TSecr=3655663662 [TCP segment of a reassembled PDU]"
"266","113.951137236","172.16.10.9","172.16.20.9","TCP","8754","0.000135087","5004  >  39686 [PSH, ACK] Seq=655302 Ack=137 Win=43520 Len=8688 TSval=2165682387 TSecr=3655663662 [TCP segment of a reassembled PDU]"
"268","113.964462007","172.16.10.9","172.16.20.9","TCP","4410","0.009683806","5004  >  39686 [PSH, ACK] Seq=663990 Ack=137 Win=43520 Len=4344 TSval=2165682387 TSecr=3655663662 [TCP segment of a reassembled PDU]"
"270","113.967712779","172.16.10.9","172.16.20.9","TCP","1355","0.003219348","5004  >  39686 [PSH, ACK] Seq=668334 Ack=137 Win=43520 Len=1289 TSval=2165682391 TSecr=3655663778 [TCP segment of a reassembled PDU]"
"272","113.993424234","172.16.10.9","172.16.20.9","TCP","2994","0.025211893","5004  >  39686 [PSH, ACK] Seq=669623 Ack=137 Win=43520 Len=2928 TSval=2165682429 TSecr=3655663792 [TCP segment of a reassembled PDU]"
"274","114.036424645","172.16.10.9","172.16.20.9","TCP","10066","0.042766358","5004  >  39686 [PSH, ACK] Seq=672551 Ack=137 Win=43520 Len=10000 TSval=2165682472 TSecr=3655663818 [TCP segment of a reassembled PDU]"
"276","114.046405483","172.16.10.9","172.16.20.9","TCP","1514","0.009490562","5004  >  39686 [ACK] Seq=682551 Ack=137 Win=43520 Len=1448 TSval=2165682472 TSecr=3655663818 [TCP segment of a reassembled PDU]"
"277","114.048259349","172.16.10.9","172.16.20.9","TCP","465","0.001853866","5004  >  39686 [PSH, ACK] Seq=683999 Ack=137 Win=43520 Len=399 TSval=2165682473 TSecr=3655663861 [TCP segment of a reassembled PDU]"
"279","114.208753424","172.16.10.9","172.16.20.9","TCP","4951","0.160470584","5004  >  39686 [PSH, ACK] Seq=684398 Ack=137 Win=43520 Len=4885 TSval=2165682645 TSecr=3655663872 [TCP segment of a reassembled PDU]"
"281","114.278120486","172.16.10.9","172.16.20.9","TCP","10066","0.068923513","5004  >  39686 [PSH, ACK] Seq=689283 Ack=137 Win=43520 Len=10000 TSval=2165682714 TSecr=3655664033 [TCP segment of a reassembled PDU]"
"283","114.299001222","172.16.10.9","172.16.20.9","TCP","4410","0.020577879","5004  >  39686 [PSH, ACK] Seq=699283 Ack=137 Win=43520 Len=4344 TSval=2165682714 TSecr=3655664033 [TCP segment of a reassembled PDU]"
"285","114.312535523","172.16.10.9","172.16.20.9","TCP","1440","0.013510726","5004  >  39686 [PSH, ACK] Seq=703627 Ack=137 Win=43520 Len=1374 TSval=2165682714 TSecr=3655664102 [TCP segment of a reassembled PDU]"
"287","114.461954552","172.16.10.9","172.16.20.9","TCP","7306","0.147784854","5004  >  39686 [PSH, ACK] Seq=705001 Ack=137 Win=43520 Len=7240 TSval=2165682898 TSecr=3655664138 [TCP segment of a reassembled PDU]"
"289","114.468761984","172.16.10.9","172.16.20.9","TCP","2826","0.006526066","5004  >  39686 [PSH, ACK] Seq=712241 Ack=137 Win=43520 Len=2760 TSval=2165682898 TSecr=3655664138 [TCP segment of a reassembled PDU]"
"291","114.472721308","172.16.10.9","172.16.20.9","TCP","7306","0.003935638","5004  >  39686 [PSH, ACK] Seq=715001 Ack=137 Win=43520 Len=7240 TSval=2165682898 TSecr=3655664138 [TCP segment of a reassembled PDU]"
"293","114.481220182","172.16.10.9","172.16.20.9","TCP","315","0.007976010","5004  >  39686 [PSH, ACK] Seq=722241 Ack=137 Win=43520 Len=249 TSval=2165682905 TSecr=3655664293 [TCP segment of a reassembled PDU]"
"295","114.502626960","172.16.10.9","172.16.20.9","TCP","1811","0.021383875","5004  >  39686 [PSH, ACK] Seq=722490 Ack=137 Win=43520 Len=1745 TSval=2165682938 TSecr=3655664305 [TCP segment of a reassembled PDU]"
"297","114.550768853","172.16.10.9","172.16.20.9","TCP","10066","0.047504242","5004  >  39686 [PSH, ACK] Seq=724235 Ack=137 Win=43520 Len=10000 TSval=2165682987 TSecr=3655664327 [TCP segment of a reassembled PDU]"
"299","114.563332218","172.16.10.9","172.16.20.9","TCP","4410","0.012118963","5004  >  39686 [PSH, ACK] Seq=734235 Ack=137 Win=43520 Len=4344 TSval=2165682987 TSecr=3655664327 [TCP segment of a reassembled PDU]"
"301","114.572076780","172.16.10.9","172.16.20.9","TCP","334","0.008725457","5004  >  39686 [PSH, ACK] Seq=738579 Ack=137 Win=43520 Len=268 TSval=2165682987 TSecr=3655664375 [TCP segment of a reassembled PDU]"
"303","114.706199675","172.16.10.9","172.16.20.9","TCP","2173","0.133745873","5004  >  39686 [PSH, ACK] Seq=738847 Ack=137 Win=43520 Len=2107 TSval=2165683142 TSecr=3655664396 [TCP segment of a reassembled PDU]"
"305","114.706950427","172.16.10.9","172.16.20.9","TCP","2962","0.000354895","5004  >  39686 [PSH, ACK] Seq=740954 Ack=137 Win=43520 Len=2896 TSval=2165683142 TSecr=3655664396 [TCP segment of a reassembled PDU]"
"307","114.710490882","172.16.10.9","172.16.20.9","TCP","168","0.003442108","5004  >  39686 [PSH, ACK] Seq=743850 Ack=137 Win=43520 Len=102 TSval=2165683142 TSecr=3655664530 [TCP segment of a reassembled PDU]"
"309","114.793380458","172.16.10.9","172.16.20.9","TCP","10066","0.082690901","5004  >  39686 [PSH, ACK] Seq=743952 Ack=137 Win=43520 Len=10000 TSval=2165683229 TSecr=3655664535 [TCP segment of a reassembled PDU]"
"311","114.802430547","172.16.10.9","172.16.20.9","TCP","8754","0.008503013","5004  >  39686 [PSH, ACK] Seq=753952 Ack=137 Win=43520 Len=8688 TSval=2165683229 TSecr=3655664535 [TCP segment of a reassembled PDU]"
"313","114.812499274","172.16.10.9","172.16.20.9","TCP","2596","0.010045493","5004  >  39686 [PSH, ACK] Seq=762640 Ack=137 Win=43520 Len=2530 TSval=2165683230 TSecr=3655664618 [TCP segment of a reassembled PDU]"
"315","114.974614576","172.16.10.9","172.16.20.9","TCP","10066","0.162085803","5004  >  39686 [PSH, ACK] Seq=765170 Ack=137 Win=43520 Len=10000 TSval=2165683410 TSecr=3655664636 [TCP segment of a reassembled PDU]"
"317","114.983580339","172.16.10.9","172.16.20.9","TCP","9859","0.008916658","5004  >  39686 [PSH, ACK] Seq=775170 Ack=137 Win=43520 Len=9793 TSval=2165683412 TSecr=3655664799 [TCP segment of a reassembled PDU]"
"319","115.037064359","172.16.10.9","172.16.20.9","TCP","10066","0.053449747","5004  >  39686 [PSH, ACK] Seq=784963 Ack=137 Win=43520 Len=10000 TSval=2165683473 TSecr=3655664807 [TCP segment of a reassembled PDU]"
"321","115.050345523","172.16.10.9","172.16.20.9","TCP","3568","0.012864203","5004  >  39686 [PSH, ACK] Seq=794963 Ack=137 Win=43520 Len=3502 TSval=2165683474 TSecr=3655664861 [TCP segment of a reassembled PDU]"
"323","115.216712442","172.16.10.9","172.16.20.9","TCP","4905","0.166345786","5004  >  39686 [PSH, ACK] Seq=798465 Ack=137 Win=43520 Len=4839 TSval=2165683653 TSecr=3655664874 [TCP segment of a reassembled PDU]"
"325","115.277575685","172.16.10.9","172.16.20.9","TCP","10066","0.059958392","5004  >  39686 [PSH, ACK] Seq=803304 Ack=137 Win=43520 Len=10000 TSval=2165683713 TSecr=3655665041 [TCP segment of a reassembled PDU]"
"327","115.286833685","172.16.10.9","172.16.20.9","TCP","5858","0.007304800","5004  >  39686 [PSH, ACK] Seq=813304 Ack=137 Win=43520 Len=5792 TSval=2165683714 TSecr=3655665041 [TCP segment of a reassembled PDU]"
"329","115.292743843","172.16.10.9","172.16.20.9","TCP","259","0.005879132","5004  >  39686 [PSH, ACK] Seq=819096 Ack=137 Win=43520 Len=193 TSval=2165683715 TSecr=3655665103 [TCP segment of a reassembled PDU]"
"331","115.480451610","172.16.10.9","172.16.20.9","TCP","10066","0.187687179","5004  >  39686 [PSH, ACK] Seq=819289 Ack=137 Win=43520 Len=10000 TSval=2165683916 TSecr=3655665117 [TCP segment of a reassembled PDU]"
"333","115.490166033","172.16.10.9","172.16.20.9","TCP","7306","0.000108368","5004  >  39686 [PSH, ACK] Seq=829289 Ack=137 Win=43520 Len=7240 TSval=2165683916 TSecr=3655665117 [TCP segment of a reassembled PDU]"
"335","115.499412207","172.16.10.9","172.16.20.9","TCP","1081","0.009003784","5004  >  39686 [PSH, ACK] Seq=836529 Ack=137 Win=43520 Len=1015 TSval=2165683926 TSecr=3655665314 [TCP segment of a reassembled PDU]"
"337","115.529349760","172.16.10.9","172.16.20.9","TCP","10066","0.029878546","5004  >  39686 [PSH, ACK] Seq=837544 Ack=137 Win=43520 Len=10000 TSval=2165683965 TSecr=3655665323 [TCP segment of a reassembled PDU]"
"339","115.543470177","172.16.10.9","172.16.20.9","TCP","2962","0.013667806","5004  >  39686 [PSH, ACK] Seq=847544 Ack=137 Win=43520 Len=2896 TSval=2165683965 TSecr=3655665323 [TCP segment of a reassembled PDU]"
"341","115.545037966","172.16.10.9","172.16.20.9","TCP","209","0.001544185","5004  >  39686 [PSH, ACK] Seq=850440 Ack=137 Win=43520 Len=143 TSval=2165683966 TSecr=3655665354 [TCP segment of a reassembled PDU]"
"343","115.739651105","172.16.10.9","172.16.20.9","TCP","4205","0.194602834","5004  >  39686 [PSH, ACK] Seq=850583 Ack=137 Win=43520 Len=4139 TSval=2165684175 TSecr=3655665369 [TCP segment of a reassembled PDU]"
"345","115.782346748","172.16.10.9","172.16.20.9","TCP","10066","0.042649605","5004  >  39686 [PSH, ACK] Seq=854722 Ack=137 Win=43520 Len=10000 TSval=2165684218 TSecr=3655665564 [TCP segment of a reassembled PDU]"
"347","115.797840143","172.16.10.9","172.16.20.9","TCP","10066","0.015444432","5004  >  39686 [PSH, ACK] Seq=864722 Ack=137 Win=43520 Len=10000 TSval=2165684218 TSecr=3655665606 [TCP segment of a reassembled PDU]"
"349","115.808987690","172.16.10.9","172.16.20.9","TCP","286","0.011125317","5004  >  39686 [PSH, ACK] Seq=874722 Ack=137 Win=43520 Len=220 TSval=2165684234 TSecr=3655665622 [TCP segment of a reassembled PDU]"
"351","115.962826100","172.16.10.9","172.16.20.9","TCP","10066","0.153782576","5004  >  39686 [PSH, ACK] Seq=874942 Ack=137 Win=43520 Len=10000 TSval=2165684399 TSecr=3655665633 [TCP segment of a reassembled PDU]"
"353","115.972349157","172.16.10.9","172.16.20.9","TCP","6221","0.009468131","5004  >  39686 [PSH, ACK] Seq=884942 Ack=137 Win=43520 Len=6155 TSval=2165684399 TSecr=3655665787 [TCP segment of a reassembled PDU]"
"355","116.011289711","172.16.10.9","172.16.20.9","TCP","1245","0.038913942","5004  >  39686 [PSH, ACK] Seq=891097 Ack=137 Win=43520 Len=1179 TSval=2165684447 TSecr=3655665796 [TCP segment of a reassembled PDU]"
"357","116.058209737","172.16.10.9","172.16.20.9","TCP","10066","0.046871796","5004  >  39686 [PSH, ACK] Seq=892276 Ack=137 Win=43520 Len=10000 TSval=2165684494 TSecr=3655665835 [TCP segment of a reassembled PDU]"
"359","116.068075055","172.16.10.9","172.16.20.9","TCP","1498","0.009816605","5004  >  39686 [PSH, ACK] Seq=902276 Ack=137 Win=43520 Len=1432 TSval=2165684494 TSecr=3655665882 [TCP segment of a reassembled PDU]"
"361","116.216473756","172.16.10.9","172.16.20.9","TCP","1378","0.148350432","5004  >  39686 [PSH, ACK] Seq=903708 Ack=137 Win=43520 Len=1312 TSval=2165684652 TSecr=3655665892 [TCP segment of a reassembled PDU]"
"362","116.216542551","172.16.10.9","172.16.20.9","TCP","2962","0.000068795","5004  >  39686 [PSH, ACK] Seq=905020 Ack=137 Win=43520 Len=2896 TSval=2165684652 TSecr=3655665892 [TCP segment of a reassembled PDU]"
"364","116.219786927","172.16.10.9","172.16.20.9","TCP","280","0.002891478","5004  >  39686 [PSH, ACK] Seq=907916 Ack=137 Win=43520 Len=214 TSval=2165684653 TSecr=3655666041 [TCP segment of a reassembled PDU]"
"366","116.282807789","172.16.10.9","172.16.20.9","TCP","10066","0.062964313","5004  >  39686 [PSH, ACK] Seq=908130 Ack=137 Win=43520 Len=10000 TSval=2165684719 TSecr=3655666044 [TCP segment of a reassembled PDU]"
"368","116.292656239","172.16.10.9","172.16.20.9","TCP","2962","0.009502168","5004  >  39686 [PSH, ACK] Seq=918130 Ack=137 Win=43520 Len=2896 TSval=2165684719 TSecr=3655666044 [TCP segment of a reassembled PDU]"
"370","116.295252470","172.16.10.9","172.16.20.9","TCP","881","0.002573782","5004  >  39686 [PSH, ACK] Seq=921026 Ack=137 Win=43520 Len=815 TSval=2165684719 TSecr=3655666107 [TCP segment of a reassembled PDU]"
"372","116.453878232","172.16.10.9","172.16.20.9","TCP","1661","0.158066453","5004  >  39686 [PSH, ACK] Seq=921841 Ack=137 Win=43520 Len=1595 TSval=2165684890 TSecr=3655666120 [TCP segment of a reassembled PDU]"
"374","116.461636151","172.16.10.9","172.16.20.9","TCP","10066","0.007371093","5004  >  39686 [PSH, ACK] Seq=923436 Ack=137 Win=43520 Len=10000 TSval=2165684897 TSecr=3655666278 [TCP segment of a reassembled PDU]"
"376","116.470600884","172.16.10.9","172.16.20.9","TCP","2962","0.008201275","5004  >  39686 [PSH, ACK] Seq=933436 Ack=137 Win=43520 Len=2896 TSval=2165684898 TSecr=3655666278 [TCP segment of a reassembled PDU]"
"378","116.474532103","172.16.10.9","172.16.20.9","TCP","1451","0.003911248","5004  >  39686 [PSH, ACK] Seq=936332 Ack=137 Win=43520 Len=1385 TSval=2165684898 TSecr=3655666286 [TCP segment of a reassembled PDU]"
"380","116.507653707","172.16.10.9","172.16.20.9","TCP","1228","0.032772081","5004  >  39686 [PSH, ACK] Seq=937717 Ack=137 Win=43520 Len=1162 TSval=2165684943 TSecr=3655666299 [TCP segment of a reassembled PDU]"
"382","116.578101765","172.16.10.9","172.16.20.9","TCP","10066","0.070084744","5004  >  39686 [PSH, ACK] Seq=938879 Ack=137 Win=43520 Len=10000 TSval=2165685014 TSecr=3655666332 [TCP segment of a reassembled PDU]"
"384","116.587368592","172.16.10.9","172.16.20.9","TCP","1514","0.009012178","5004  >  39686 [ACK] Seq=948879 Ack=137 Win=43520 Len=1448 TSval=2165685014 TSecr=3655666332 [TCP segment of a reassembled PDU]"
"385","116.588763713","172.16.10.9","172.16.20.9","TCP","816","0.001395121","5004  >  39686 [PSH, ACK] Seq=950327 Ack=137 Win=43520 Len=750 TSval=2165685014 TSecr=3655666402 [TCP segment of a reassembled PDU]"
"387","116.713531253","172.16.10.9","172.16.20.9","TCP","4371","0.124740257","5004  >  39686 [PSH, ACK] Seq=951077 Ack=137 Win=43520 Len=4305 TSval=2165685149 TSecr=3655666413 [TCP segment of a reassembled PDU]"
"389","116.777789014","172.16.10.9","172.16.20.9","TCP","10066","0.063776533","5004  >  39686 [PSH, ACK] Seq=955382 Ack=137 Win=43520 Len=10000 TSval=2165685214 TSecr=3655666538 [TCP segment of a reassembled PDU]"
"391","116.786944642","172.16.10.9","172.16.20.9","TCP","8487","0.008912774","5004  >  39686 [PSH, ACK] Seq=965382 Ack=137 Win=43520 Len=8421 TSval=2165685214 TSecr=3655666602 [TCP segment of a reassembled PDU]"
"393","116.958119166","172.16.10.9","172.16.20.9","TCP","10066","0.171154846","5004  >  39686 [PSH, ACK] Seq=973803 Ack=137 Win=43520 Len=10000 TSval=2165685394 TSecr=3655666611 [TCP segment of a reassembled PDU]"
"395","116.967279548","172.16.10.9","172.16.20.9","TCP","4410","0.008702670","5004  >  39686 [PSH, ACK] Seq=983803 Ack=137 Win=43520 Len=4344 TSval=2165685394 TSecr=3655666611 [TCP segment of a reassembled PDU]"
"397","116.971726351","172.16.10.9","172.16.20.9","TCP","1299","0.004416335","5004  >  39686 [PSH, ACK] Seq=988147 Ack=137 Win=43520 Len=1233 TSval=2165685394 TSecr=3655666782 [TCP segment of a reassembled PDU]"
"399","116.998908754","172.16.10.9","172.16.20.9","TCP","1207","0.026640765","5004  >  39686 [PSH, ACK] Seq=989380 Ack=137 Win=43520 Len=1141 TSval=2165685435 TSecr=3655666796 [TCP segment of a reassembled PDU]"
"401","117.041985975","172.16.10.9","172.16.20.9","TCP","10066","0.042690595","5004  >  39686 [PSH, ACK] Seq=990521 Ack=137 Win=43520 Len=10000 TSval=2165685478 TSecr=3655666823 [TCP segment of a reassembled PDU]"
"403","117.051295560","172.16.10.9","172.16.20.9","TCP","1407","0.008132295","5004  >  39686 [PSH, ACK] Seq=1000521 Ack=137 Win=43520 Len=1341 TSval=2165685479 TSecr=3655666867 [TCP segment of a reassembled PDU]"
"405","117.224862503","172.16.10.9","172.16.20.9","TCP","4764","0.173357605","5004  >  39686 [PSH, ACK] Seq=1001862 Ack=137 Win=43520 Len=4698 TSval=2165685661 TSecr=3655666875 [TCP segment of a reassembled PDU]"
"407","117.266422129","172.16.10.9","172.16.20.9","TCP","10066","0.040487381","5004  >  39686 [PSH, ACK] Seq=1006560 Ack=137 Win=43520 Len=10000 TSval=2165685702 TSecr=3655667050 [TCP segment of a reassembled PDU]"
"409","117.276862677","172.16.10.9","172.16.20.9","TCP","4410","0.009985206","5004  >  39686 [PSH, ACK] Seq=1016560 Ack=137 Win=43520 Len=4344 TSval=2165685703 TSecr=3655667050 [TCP segment of a reassembled PDU]"
"411","117.280122726","172.16.10.9","172.16.20.9","TCP","823","0.003237316","5004  >  39686 [PSH, ACK] Seq=1020904 Ack=137 Win=43520 Len=757 TSval=2165685703 TSecr=3655667091 [TCP segment of a reassembled PDU]"
"413","117.473893066","172.16.10.9","172.16.20.9","TCP","10066","0.193297779","5004  >  39686 [PSH, ACK] Seq=1021661 Ack=137 Win=43520 Len=10000 TSval=2165685909 TSecr=3655667104 [TCP segment of a reassembled PDU]"
"415","117.483097675","172.16.10.9","172.16.20.9","TCP","7306","0.008680439","5004  >  39686 [PSH, ACK] Seq=1031661 Ack=137 Win=43520 Len=7240 TSval=2165685910 TSecr=3655667104 [TCP segment of a reassembled PDU]"
"417","117.490998325","172.16.10.9","172.16.20.9","TCP","1290","0.007869865","5004  >  39686 [PSH, ACK] Seq=1038901 Ack=137 Win=43520 Len=1224 TSval=2165685910 TSecr=3655667298 [TCP segment of a reassembled PDU]"
"419","117.557133837","172.16.10.9","172.16.20.9","TCP","10066","0.065698436","5004  >  39686 [PSH, ACK] Seq=1040125 Ack=137 Win=43520 Len=10000 TSval=2165685993 TSecr=3655667315 [TCP segment of a reassembled PDU]"
"421","117.566421194","172.16.10.9","172.16.20.9","TCP","1514","0.008528399","5004  >  39686 [ACK] Seq=1050125 Ack=137 Win=43520 Len=1448 TSval=2165685993 TSecr=3655667315 [TCP segment of a reassembled PDU]"
"422","117.567753341","172.16.10.9","172.16.20.9","TCP","688","0.001332147","5004  >  39686 [PSH, ACK] Seq=1051573 Ack=137 Win=43520 Len=622 TSval=2165685994 TSecr=3655667382 [TCP segment of a reassembled PDU]"
"424","117.715281579","172.16.10.9","172.16.20.9","TCP","4994","0.147508128","5004  >  39686 [PSH, ACK] Seq=1052195 Ack=137 Win=43520 Len=4928 TSval=2165686151 TSecr=3655667392 [TCP segment of a reassembled PDU]"
"426","117.797909053","172.16.10.9","172.16.20.9","TCP","10066","0.079878990","5004  >  39686 [PSH, ACK] Seq=1057123 Ack=137 Win=43520 Len=10000 TSval=2165686234 TSecr=3655667542 [TCP segment of a reassembled PDU]"
"428","117.807831137","172.16.10.9","172.16.20.9","TCP","8754","0.009705219","5004  >  39686 [PSH, ACK] Seq=1067123 Ack=137 Win=43520 Len=8688 TSval=2165686234 TSecr=3655667542 [TCP segment of a reassembled PDU]"
