"No.","Time","Source","Destination","Protocol","Length","Time delta from previous captured frame","Info"
"1588","20.506744935","172.16.20.1","172.16.20.9","TCP","5858","0.000607585","5004  >  36330 [PSH, ACK] Seq=3978420 Ack=1 Win=85 Len=5792 TSval=2121639821 TSecr=3180736687"
"1590","20.516676918","172.16.20.1","172.16.20.9","TCP","2962","0.009744529","5004  >  36330 [PSH, ACK] Seq=3984212 Ack=1 Win=85 Len=2896 TSval=2121639828 TSecr=3180736693"
"1592","20.518446906","172.16.20.1","172.16.20.9","TCP","5858","0.001744708","5004  >  36330 [PSH, ACK] Seq=3987108 Ack=1 Win=85 Len=5792 TSval=2121639828 TSecr=3180736693"
"1593","20.524555199","172.16.20.1","172.16.20.9","TCP","5858","0.006108293","5004  >  36330 [PSH, ACK] Seq=3992900 Ack=1 Win=85 Len=5792 TSval=2121639829 TSecr=3180736697"
"1595","20.530438434","172.16.20.1","172.16.20.9","TCP","5858","0.002729672","5004  >  36330 [PSH, ACK] Seq=3998692 Ack=1 Win=85 Len=5792 TSval=2121639847 TSecr=3180736707"
"1597","20.542662443","172.16.20.1","172.16.20.9","TCP","5858","0.012185716","5004  >  36330 [PSH, ACK] Seq=4004484 Ack=1 Win=85 Len=5792 TSval=2121639847 TSecr=3180736707"
"1599","20.562766856","172.16.20.1","172.16.20.9","TCP","4813","0.020079866","5004  >  36330 [PSH, ACK] Seq=4010276 Ack=1 Win=85 Len=4747 TSval=2121639853 TSecr=3180736721"
"1601","20.571542428","172.16.20.1","172.16.20.9","TCP","4410","0.008751460","5004  >  36330 [PSH, ACK] Seq=4015023 Ack=1 Win=85 Len=4344 TSval=2121639894 TSecr=3180736753"
"1603","20.574678228","172.16.20.1","172.16.20.9","TCP","4410","0.003119298","5004  >  36330 [PSH, ACK] Seq=4019367 Ack=1 Win=85 Len=4344 TSval=2121639894 TSecr=3180736753"
"1605","20.597014280","172.16.20.1","172.16.20.9","TCP","1378","0.022313311","5004  >  36330 [PSH, ACK] Seq=4023711 Ack=1 Win=85 Len=1312 TSval=2121639900 TSecr=3180736765"
"1606","20.597016021","172.16.20.1","172.16.20.9","TCP","4410","0.000001741","5004  >  36330 [PSH, ACK] Seq=4025023 Ack=1 Win=85 Len=4344 TSval=2121639900 TSecr=3180736765"
"1608","20.603070078","172.16.20.1","172.16.20.9","TCP","4410","0.003698574","5004  >  36330 [PSH, ACK] Seq=4029367 Ack=1 Win=85 Len=4344 TSval=2121639900 TSecr=3180736765"
"1610","20.606056673","172.16.20.1","172.16.20.9","TCP","4410","0.002966603","5004  >  36330 [PSH, ACK] Seq=4033711 Ack=1 Win=85 Len=4344 TSval=2121639922 TSecr=3180736790"
"1612","20.617179424","172.16.20.1","172.16.20.9","TCP","4410","0.011100064","5004  >  36330 [PSH, ACK] Seq=4038055 Ack=1 Win=85 Len=4344 TSval=2121639926 TSecr=3180736794"
"1614","20.620424621","172.16.20.1","172.16.20.9","TCP","4410","0.003222061","5004  >  36330 [PSH, ACK] Seq=4042399 Ack=1 Win=85 Len=4344 TSval=2121639929 TSecr=3180736797"
"1616","20.625424214","172.16.20.1","172.16.20.9","TCP","4410","0.004965083","5004  >  36330 [PSH, ACK] Seq=4046743 Ack=1 Win=85 Len=4344 TSval=2121639940 TSecr=3180736808"
"1618","20.631533005","172.16.20.1","172.16.20.9","TCP","4410","0.006086333","5004  >  36330 [PSH, ACK] Seq=4051087 Ack=1 Win=85 Len=4344 TSval=2121639943 TSecr=3180736811"
"1620","20.638688361","172.16.20.1","172.16.20.9","TCP","4410","0.007138157","5004  >  36330 [PSH, ACK] Seq=4055431 Ack=1 Win=85 Len=4344 TSval=2121639948 TSecr=3180736816"
"1622","20.641794918","172.16.20.1","172.16.20.9","TCP","4410","0.003011440","5004  >  36330 [PSH, ACK] Seq=4059775 Ack=1 Win=85 Len=4344 TSval=2121639954 TSecr=3180736822"
"1624","20.646717940","172.16.20.1","172.16.20.9","TCP","4410","0.004887909","5004  >  36330 [PSH, ACK] Seq=4064119 Ack=1 Win=85 Len=4344 TSval=2121639961 TSecr=3180736829"
"1626","20.652317855","172.16.20.1","172.16.20.9","TCP","4410","0.005568664","5004  >  36330 [PSH, ACK] Seq=4068463 Ack=1 Win=85 Len=4344 TSval=2121639965 TSecr=3180736832"
"1628","20.655426320","172.16.20.1","172.16.20.9","TCP","4410","0.003086778","5004  >  36330 [PSH, ACK] Seq=4072807 Ack=1 Win=85 Len=4344 TSval=2121639969 TSecr=3180736837"
"1630","20.660090679","172.16.20.1","172.16.20.9","TCP","4410","0.004642805","5004  >  36330 [PSH, ACK] Seq=4077151 Ack=1 Win=85 Len=4344 TSval=2121639975 TSecr=3180736843"
"1632","20.668101019","172.16.20.1","172.16.20.9","TCP","1425","0.007984650","5004  >  36330 [PSH, ACK] Seq=4081495 Ack=1 Win=85 Len=1359 TSval=2121639978 TSecr=3180736846"
"1634","20.740842198","172.16.20.1","172.16.20.9","TCP","5858","0.072674303","5004  >  36330 [PSH, ACK] Seq=4082854 Ack=1 Win=85 Len=5792 TSval=2121640063 TSecr=3180736859"
"1636","20.746152335","172.16.20.1","172.16.20.9","TCP","4274","0.004935675","5004  >  36330 [PSH, ACK] Seq=4088646 Ack=1 Win=85 Len=4208 TSval=2121640063 TSecr=3180736859"
"1638","20.753416849","172.16.20.1","172.16.20.9","TCP","5858","0.007249921","5004  >  36330 [PSH, ACK] Seq=4092854 Ack=1 Win=85 Len=5792 TSval=2121640063 TSecr=3180736859"
"1640","20.762217077","172.16.20.1","172.16.20.9","TCP","2962","0.008239731","5004  >  36330 [PSH, ACK] Seq=4098646 Ack=1 Win=85 Len=2896 TSval=2121640069 TSecr=3180736937"
"1642","20.765462410","172.16.20.1","172.16.20.9","TCP","5858","0.003211970","5004  >  36330 [PSH, ACK] Seq=4101542 Ack=1 Win=85 Len=5792 TSval=2121640069 TSecr=3180736937"
"1644","20.770069884","172.16.20.1","172.16.20.9","TCP","5858","0.003744888","5004  >  36330 [PSH, ACK] Seq=4107334 Ack=1 Win=85 Len=5792 TSval=2121640077 TSecr=3180736944"
"1646","20.775978742","172.16.20.1","172.16.20.9","TCP","4410","0.005675566","5004  >  36330 [PSH, ACK] Seq=4113126 Ack=1 Win=85 Len=4344 TSval=2121640089 TSecr=3180736957"
"1648","20.782919409","172.16.20.1","172.16.20.9","TCP","1514","0.006913866","5004  >  36330 [ACK] Seq=4117470 Ack=1 Win=85 Len=1448 TSval=2121640099 TSecr=3180736966"
"1649","20.782921220","172.16.20.1","172.16.20.9","TCP","4410","0.000001811","5004  >  36330 [PSH, ACK] Seq=4118918 Ack=1 Win=85 Len=4344 TSval=2121640099 TSecr=3180736966"
"1651","20.794595081","172.16.20.1","172.16.20.9","TCP","4410","0.011197444","5004  >  36330 [PSH, ACK] Seq=4123262 Ack=1 Win=85 Len=4344 TSval=2121640099 TSecr=3180736966"
"1653","20.797783838","172.16.20.1","172.16.20.9","TCP","4410","0.003168235","5004  >  36330 [PSH, ACK] Seq=4127606 Ack=1 Win=85 Len=4344 TSval=2121640106 TSecr=3180736974"
"1655","20.802414094","172.16.20.1","172.16.20.9","TCP","5858","0.004612543","5004  >  36330 [PSH, ACK] Seq=4131950 Ack=1 Win=85 Len=5792 TSval=2121640106 TSecr=3180736974"
"1657","20.808805855","172.16.20.1","172.16.20.9","TCP","4410","0.006334253","5004  >  36330 [PSH, ACK] Seq=4137742 Ack=1 Win=85 Len=4344 TSval=2121640121 TSecr=3180736988"
"1659","20.812764206","172.16.20.1","172.16.20.9","TCP","1514","0.003936661","5004  >  36330 [ACK] Seq=4142086 Ack=1 Win=85 Len=1448 TSval=2121640131 TSecr=3180736999"
"1660","20.817178683","172.16.20.1","172.16.20.9","TCP","4410","0.004414477","5004  >  36330 [PSH, ACK] Seq=4143534 Ack=1 Win=85 Len=4344 TSval=2121640131 TSecr=3180736999"
"1662","20.822455529","172.16.20.1","172.16.20.9","TCP","4410","0.005099560","5004  >  36330 [PSH, ACK] Seq=4147878 Ack=1 Win=85 Len=4344 TSval=2121640131 TSecr=3180736999"
"1664","20.825629119","172.16.20.1","172.16.20.9","TCP","4410","0.003150485","5004  >  36330 [PSH, ACK] Seq=4152222 Ack=1 Win=85 Len=4344 TSval=2121640140 TSecr=3180737008"
"1666","20.837063745","172.16.20.1","172.16.20.9","TCP","4410","0.011403570","5004  >  36330 [PSH, ACK] Seq=4156566 Ack=1 Win=85 Len=4344 TSval=2121640145 TSecr=3180737013"
"1668","20.841165820","172.16.20.1","172.16.20.9","TCP","4410","0.004074334","5004  >  36330 [PSH, ACK] Seq=4160910 Ack=1 Win=85 Len=4344 TSval=2121640148 TSecr=3180737016"
"1670","20.845586895","172.16.20.1","172.16.20.9","TCP","1514","0.004400890","5004  >  36330 [ACK] Seq=4165254 Ack=1 Win=85 Len=1448 TSval=2121640164 TSecr=3180737032"
"1671","20.846836316","172.16.20.1","172.16.20.9","TCP","4410","0.001249421","5004  >  36330 [PSH, ACK] Seq=4166702 Ack=1 Win=85 Len=4344 TSval=2121640164 TSecr=3180737032"
"1673","20.851014161","172.16.20.1","172.16.20.9","TCP","4410","0.004145224","5004  >  36330 [PSH, ACK] Seq=4171046 Ack=1 Win=85 Len=4344 TSval=2121640164 TSecr=3180737032"
"1675","20.855724797","172.16.20.1","172.16.20.9","TCP","4410","0.004673494","5004  >  36330 [PSH, ACK] Seq=4175390 Ack=1 Win=85 Len=4344 TSval=2121640169 TSecr=3180737037"
"1677","20.860204853","172.16.20.1","172.16.20.9","TCP","3190","0.004358170","5004  >  36330 [PSH, ACK] Seq=4179734 Ack=1 Win=85 Len=3124 TSval=2121640174 TSecr=3180737042"
"1679","20.895089321","172.16.20.1","172.16.20.9","TCP","5858","0.034858478","5004  >  36330 [PSH, ACK] Seq=4182858 Ack=1 Win=85 Len=5792 TSval=2121640218 TSecr=3180737051"
"1681","20.903593581","172.16.20.1","172.16.20.9","TCP","4274","0.008199899","5004  >  36330 [PSH, ACK] Seq=4188650 Ack=1 Win=85 Len=4208 TSval=2121640218 TSecr=3180737051"
"1683","20.906525228","172.16.20.1","172.16.20.9","TCP","5858","0.002906496","5004  >  36330 [PSH, ACK] Seq=4192858 Ack=1 Win=85 Len=5792 TSval=2121640218 TSecr=3180737051"
"1685","20.915109229","172.16.20.1","172.16.20.9","TCP","2962","0.008513557","5004  >  36330 [PSH, ACK] Seq=4198650 Ack=1 Win=85 Len=2896 TSval=2121640226 TSecr=3180737094"
"1687","20.920861802","172.16.20.1","172.16.20.9","TCP","5858","0.005734860","5004  >  36330 [PSH, ACK] Seq=4201546 Ack=1 Win=85 Len=5792 TSval=2121640226 TSecr=3180737094"
"1689","20.925384571","172.16.20.1","172.16.20.9","TCP","5858","0.004276159","5004  >  36330 [PSH, ACK] Seq=4207338 Ack=1 Win=85 Len=5792 TSval=2121640229 TSecr=3180737094"
"1691","20.933393498","172.16.20.1","172.16.20.9","TCP","2892","0.007994435","5004  >  36330 [PSH, ACK] Seq=4213130 Ack=1 Win=85 Len=2826 TSval=2121640244 TSecr=3180737106"
"1693","20.999718741","172.16.20.1","172.16.20.9","TCP","4410","0.066303393","5004  >  36330 [PSH, ACK] Seq=4215956 Ack=1 Win=85 Len=4344 TSval=2121640322 TSecr=3180737124"
"1695","21.007698096","172.16.20.1","172.16.20.9","TCP","4410","0.007002204","5004  >  36330 [PSH, ACK] Seq=4220300 Ack=1 Win=85 Len=4344 TSval=2121640322 TSecr=3180737124"
"1697","21.024819136","172.16.20.1","172.16.20.9","TCP","4410","0.017098657","5004  >  36330 [PSH, ACK] Seq=4224644 Ack=1 Win=85 Len=4344 TSval=2121640322 TSecr=3180737124"
"1699","21.028483017","172.16.20.1","172.16.20.9","TCP","4410","0.003638612","5004  >  36330 [PSH, ACK] Seq=4228988 Ack=1 Win=85 Len=4344 TSval=2121640330 TSecr=3180737198"
"1701","21.033394655","172.16.20.1","172.16.20.9","TCP","5858","0.004887979","5004  >  36330 [PSH, ACK] Seq=4233332 Ack=1 Win=85 Len=5792 TSval=2121640330 TSecr=3180737198"
"1703","21.038658001","172.16.20.1","172.16.20.9","TCP","4410","0.004210957","5004  >  36330 [PSH, ACK] Seq=4239124 Ack=1 Win=85 Len=4344 TSval=2121640351 TSecr=3180737219"
"1705","21.043904045","172.16.20.1","172.16.20.9","TCP","1514","0.005218153","5004  >  36330 [ACK] Seq=4243468 Ack=1 Win=85 Len=1448 TSval=2121640361 TSecr=3180737229"
"1706","21.044680252","172.16.20.1","172.16.20.9","TCP","4410","0.000776207","5004  >  36330 [PSH, ACK] Seq=4244916 Ack=1 Win=85 Len=4344 TSval=2121640361 TSecr=3180737229"
"1708","21.049675171","172.16.20.1","172.16.20.9","TCP","4410","0.004706605","5004  >  36330 [PSH, ACK] Seq=4249260 Ack=1 Win=85 Len=4344 TSval=2121640361 TSecr=3180737229"
"1710","21.055810072","172.16.20.1","172.16.20.9","TCP","4410","0.006101409","5004  >  36330 [PSH, ACK] Seq=4253604 Ack=1 Win=85 Len=4344 TSval=2121640368 TSecr=3180737235"
"1712","21.058959926","172.16.20.1","172.16.20.9","TCP","3447","0.003128525","5004  >  36330 [PSH, ACK] Seq=4257948 Ack=1 Win=85 Len=3381 TSval=2121640373 TSecr=3180737240"
"1714","21.140335346","172.16.20.1","172.16.20.9","TCP","4410","0.081355268","5004  >  36330 [PSH, ACK] Seq=4261329 Ack=1 Win=85 Len=4344 TSval=2121640463 TSecr=3180737249"
"1716","21.144309708","172.16.20.1","172.16.20.9","TCP","4410","0.003356548","5004  >  36330 [PSH, ACK] Seq=4265673 Ack=1 Win=85 Len=4344 TSval=2121640463 TSecr=3180737249"
"1718","21.148543571","172.16.20.1","172.16.20.9","TCP","1378","0.004216291","5004  >  36330 [PSH, ACK] Seq=4270017 Ack=1 Win=85 Len=1312 TSval=2121640463 TSecr=3180737331"
"1720","21.149273339","172.16.20.1","172.16.20.9","TCP","5858","0.000622454","5004  >  36330 [PSH, ACK] Seq=4271329 Ack=1 Win=85 Len=5792 TSval=2121640464 TSecr=3180737331"
"1722","21.155500679","172.16.20.1","172.16.20.9","TCP","2962","0.006052001","5004  >  36330 [PSH, ACK] Seq=4277121 Ack=1 Win=85 Len=2896 TSval=2121640471 TSecr=3180737339"
"1724","21.159044272","172.16.20.1","172.16.20.9","TCP","5858","0.003513992","5004  >  36330 [PSH, ACK] Seq=4280017 Ack=1 Win=85 Len=5792 TSval=2121640471 TSecr=3180737339"
"1726","21.169649865","172.16.20.1","172.16.20.9","TCP","5858","0.010557270","5004  >  36330 [PSH, ACK] Seq=4285809 Ack=1 Win=85 Len=5792 TSval=2121640472 TSecr=3180737339"
"1728","21.175069539","172.16.20.1","172.16.20.9","TCP","5858","0.005396844","5004  >  36330 [PSH, ACK] Seq=4291601 Ack=1 Win=85 Len=5792 TSval=2121640482 TSecr=3180737346"
"1730","21.180612304","172.16.20.1","172.16.20.9","TCP","5858","0.005516077","5004  >  36330 [PSH, ACK] Seq=4297393 Ack=1 Win=85 Len=5792 TSval=2121640492 TSecr=3180737360"
"1732","21.186671652","172.16.20.1","172.16.20.9","TCP","5858","0.006039182","5004  >  36330 [PSH, ACK] Seq=4303185 Ack=1 Win=85 Len=5792 TSval=2121640498 TSecr=3180737366"
"1734","21.192379394","172.16.20.1","172.16.20.9","TCP","5858","0.005685491","5004  >  36330 [PSH, ACK] Seq=4308977 Ack=1 Win=85 Len=5792 TSval=2121640503 TSecr=3180737371"
"1736","21.198732102","172.16.20.1","172.16.20.9","TCP","5858","0.006320071","5004  >  36330 [PSH, ACK] Seq=4314769 Ack=1 Win=85 Len=5792 TSval=2121640509 TSecr=3180737377"
"1738","21.204505443","172.16.20.1","172.16.20.9","TCP","4410","0.005748676","5004  >  36330 [PSH, ACK] Seq=4320561 Ack=1 Win=85 Len=4344 TSval=2121640515 TSecr=3180737383"
"1740","21.212342146","172.16.20.1","172.16.20.9","TCP","1514","0.007809973","5004  >  36330 [ACK] Seq=4324905 Ack=1 Win=85 Len=1448 TSval=2121640521 TSecr=3180737389"
"1741","21.212343496","172.16.20.1","172.16.20.9","TCP","233","0.000001350","5004  >  36330 [PSH, ACK] Seq=4326353 Ack=1 Win=85 Len=167 TSval=2121640527 TSecr=3180737395"
"1743","21.233717403","172.16.20.1","172.16.20.9","TCP","4410","0.020318934","5004  >  36330 [PSH, ACK] Seq=4326520 Ack=1 Win=85 Len=4344 TSval=2121640556 TSecr=3180737404"
"1745","21.236903814","172.16.20.1","172.16.20.9","TCP","4410","0.002987396","5004  >  36330 [PSH, ACK] Seq=4330864 Ack=1 Win=85 Len=4344 TSval=2121640556 TSecr=3180737404"
"1747","21.242336540","172.16.20.1","172.16.20.9","TCP","1378","0.005413133","5004  >  36330 [PSH, ACK] Seq=4335208 Ack=1 Win=85 Len=1312 TSval=2121640556 TSecr=3180737424"
"1749","21.242836959","172.16.20.1","172.16.20.9","TCP","615","0.000443793","5004  >  36330 [PSH, ACK] Seq=4336520 Ack=1 Win=85 Len=549 TSval=2121640565 TSecr=3180737433"
"1751","21.275974971","172.16.20.1","172.16.20.9","TCP","7306","0.033047524","5004  >  36330 [PSH, ACK] Seq=4337069 Ack=1 Win=85 Len=7240 TSval=2121640598 TSecr=3180737433"
"1753","21.282748063","172.16.20.1","172.16.20.9","TCP","2826","0.006690284","5004  >  36330 [PSH, ACK] Seq=4344309 Ack=1 Win=85 Len=2760 TSval=2121640598 TSecr=3180737433"
"1755","21.285002222","172.16.20.1","172.16.20.9","TCP","8754","0.002228112","5004  >  36330 [PSH, ACK] Seq=4347069 Ack=1 Win=85 Len=8688 TSval=2121640599 TSecr=3180737467"
"1757","21.294904033","172.16.20.1","172.16.20.9","TCP","8754","0.009850605","5004  >  36330 [PSH, ACK] Seq=4355757 Ack=1 Win=85 Len=8688 TSval=2121640599 TSecr=3180737467"
"1759","21.303253964","172.16.20.1","172.16.20.9","TCP","8754","0.008315640","5004  >  36330 [PSH, ACK] Seq=4364445 Ack=1 Win=85 Len=8688 TSval=2121640608 TSecr=3180737473"
"1761","21.312435582","172.16.20.1","172.16.20.9","TCP","7306","0.009157428","5004  >  36330 [PSH, ACK] Seq=4373133 Ack=1 Win=85 Len=7240 TSval=2121640617 TSecr=3180737485"
"1763","21.320248669","172.16.20.1","172.16.20.9","TCP","1514","0.007787456","5004  >  36330 [ACK] Seq=4380373 Ack=1 Win=85 Len=1448 TSval=2121640635 TSecr=3180737503"
"1764","21.322232037","172.16.20.1","172.16.20.9","TCP","5858","0.001983368","5004  >  36330 [PSH, ACK] Seq=4381821 Ack=1 Win=85 Len=5792 TSval=2121640635 TSecr=3180737503"
"1766","21.327691597","172.16.20.1","172.16.20.9","TCP","5858","0.005436931","5004  >  36330 [PSH, ACK] Seq=4387613 Ack=1 Win=85 Len=5792 TSval=2121640640 TSecr=3180737503"
"1768","21.334189492","172.16.20.1","172.16.20.9","TCP","5858","0.006474577","5004  >  36330 [PSH, ACK] Seq=4393405 Ack=1 Win=85 Len=5792 TSval=2121640645 TSecr=3180737513"
"1770","21.339573349","172.16.20.1","172.16.20.9","TCP","5858","0.005364384","5004  >  36330 [PSH, ACK] Seq=4399197 Ack=1 Win=85 Len=5792 TSval=2121640650 TSecr=3180737518"
"1772","21.345554811","172.16.20.1","172.16.20.9","TCP","4675","0.005962507","5004  >  36330 [PSH, ACK] Seq=4404989 Ack=1 Win=85 Len=4609 TSval=2121640657 TSecr=3180737525"
"1774","21.405700137","172.16.20.1","172.16.20.9","TCP","5858","0.060116208","5004  >  36330 [PSH, ACK] Seq=4409598 Ack=1 Win=85 Len=5792 TSval=2121640728 TSecr=3180737536"
"1776","21.411320672","172.16.20.1","172.16.20.9","TCP","4274","0.005409743","5004  >  36330 [PSH, ACK] Seq=4415390 Ack=1 Win=85 Len=4208 TSval=2121640728 TSecr=3180737536"
"1778","21.423881162","172.16.20.1","172.16.20.9","TCP","5858","0.012543461","5004  >  36330 [PSH, ACK] Seq=4419598 Ack=1 Win=85 Len=5792 TSval=2121640729 TSecr=3180737536"
"1780","21.428737349","172.16.20.1","172.16.20.9","TCP","2962","0.004312214","5004  >  36330 [PSH, ACK] Seq=4425390 Ack=1 Win=85 Len=2896 TSval=2121640734 TSecr=3180737602"
"1782","21.433057920","172.16.20.1","172.16.20.9","TCP","5858","0.004292954","5004  >  36330 [PSH, ACK] Seq=4428286 Ack=1 Win=85 Len=5792 TSval=2121640734 TSecr=3180737602"
"1784","21.437677438","172.16.20.1","172.16.20.9","TCP","5858","0.004527968","5004  >  36330 [PSH, ACK] Seq=4434078 Ack=1 Win=85 Len=5792 TSval=2121640747 TSecr=3180737615"
"1786","21.443950813","172.16.20.1","172.16.20.9","TCP","745","0.006251708","5004  >  36330 [PSH, ACK] Seq=4439870 Ack=1 Win=85 Len=679 TSval=2121640760 TSecr=3180737628"
"1788","21.494730470","172.16.20.1","172.16.20.9","TCP","4410","0.050663469","5004  >  36330 [PSH, ACK] Seq=4440549 Ack=1 Win=85 Len=4344 TSval=2121640817 TSecr=3180737635"
"1790","21.499313411","172.16.20.1","172.16.20.9","TCP","4410","0.004465106","5004  >  36330 [PSH, ACK] Seq=4444893 Ack=1 Win=85 Len=4344 TSval=2121640817 TSecr=3180737635"
"1792","21.505920702","172.16.20.1","172.16.20.9","TCP","4410","0.006583218","5004  >  36330 [PSH, ACK] Seq=4449237 Ack=1 Win=85 Len=4344 TSval=2121640817 TSecr=3180737635"
"1794","21.515251679","172.16.20.1","172.16.20.9","TCP","4410","0.009307609","5004  >  36330 [PSH, ACK] Seq=4453581 Ack=1 Win=85 Len=4344 TSval=2121640822 TSecr=3180737690"
"1796","21.519152946","172.16.20.1","172.16.20.9","TCP","5858","0.003851208","5004  >  36330 [PSH, ACK] Seq=4457925 Ack=1 Win=85 Len=5792 TSval=2121640822 TSecr=3180737690"
"1798","21.524434213","172.16.20.1","172.16.20.9","TCP","5858","0.004312631","5004  >  36330 [PSH, ACK] Seq=4463717 Ack=1 Win=85 Len=5792 TSval=2121640829 TSecr=3180737696"
"1800","21.530526070","172.16.20.1","172.16.20.9","TCP","4410","0.006068312","5004  >  36330 [PSH, ACK] Seq=4469509 Ack=1 Win=85 Len=4344 TSval=2121640843 TSecr=3180737711"
"1802","21.535417120","172.16.20.1","172.16.20.9","TCP","1514","0.004868660","5004  >  36330 [ACK] Seq=4473853 Ack=1 Win=85 Len=1448 TSval=2121640853 TSecr=3180737721"
"1803","21.538238812","172.16.20.1","172.16.20.9","TCP","4410","0.002821692","5004  >  36330 [PSH, ACK] Seq=4475301 Ack=1 Win=85 Len=4344 TSval=2121640853 TSecr=3180737721"
"1805","21.551990965","172.16.20.1","172.16.20.9","TCP","4134","0.013736911","5004  >  36330 [PSH, ACK] Seq=4479645 Ack=1 Win=85 Len=4068 TSval=2121640853 TSecr=3180737721"
"1807","21.656632767","172.16.20.1","172.16.20.9","TCP","4410","0.104619253","5004  >  36330 [PSH, ACK] Seq=4483713 Ack=1 Win=85 Len=4344 TSval=2121640979 TSecr=3180737742"
"1809","21.659768933","172.16.20.1","172.16.20.9","TCP","4410","0.003037689","5004  >  36330 [PSH, ACK] Seq=4488057 Ack=1 Win=85 Len=4344 TSval=2121640979 TSecr=3180737742"
"1811","21.666952121","172.16.20.1","172.16.20.9","TCP","1378","0.007116595","5004  >  36330 [PSH, ACK] Seq=4492401 Ack=1 Win=85 Len=1312 TSval=2121640979 TSecr=3180737847"
"1812","21.666954308","172.16.20.1","172.16.20.9","TCP","4410","0.000002187","5004  >  36330 [PSH, ACK] Seq=4493713 Ack=1 Win=85 Len=4344 TSval=2121640979 TSecr=3180737847"
"1814","21.671781544","172.16.20.1","172.16.20.9","TCP","4410","0.002274037","5004  >  36330 [PSH, ACK] Seq=4498057 Ack=1 Win=85 Len=4344 TSval=2121640982 TSecr=3180737850"
"1816","21.676659686","172.16.20.1","172.16.20.9","TCP","4410","0.004842559","5004  >  36330 [PSH, ACK] Seq=4502401 Ack=1 Win=85 Len=4344 TSval=2121640990 TSecr=3180737850"
"1818","21.680584726","172.16.20.1","172.16.20.9","TCP","1215","0.003906166","5004  >  36330 [PSH, ACK] Seq=4506745 Ack=1 Win=85 Len=1149 TSval=2121640994 TSecr=3180737862"
"1820","21.719032025","172.16.20.1","172.16.20.9","TCP","5858","0.038348300","5004  >  36330 [PSH, ACK] Seq=4507894 Ack=1 Win=85 Len=5792 TSval=2121641041 TSecr=3180737871"
"1822","21.723707709","172.16.20.1","172.16.20.9","TCP","4274","0.004505106","5004  >  36330 [PSH, ACK] Seq=4513686 Ack=1 Win=85 Len=4208 TSval=2121641041 TSecr=3180737871"
"1824","21.728113826","172.16.20.1","172.16.20.9","TCP","5858","0.004387290","5004  >  36330 [PSH, ACK] Seq=4517894 Ack=1 Win=85 Len=5792 TSval=2121641042 TSecr=3180737871"
"1826","21.734444151","172.16.20.1","172.16.20.9","TCP","2962","0.005214238","5004  >  36330 [PSH, ACK] Seq=4523686 Ack=1 Win=85 Len=2896 TSval=2121641046 TSecr=3180737914"
"1828","21.737113835","172.16.20.1","172.16.20.9","TCP","7306","0.002645409","5004  >  36330 [PSH, ACK] Seq=4526582 Ack=1 Win=85 Len=7240 TSval=2121641046 TSecr=3180737914"
"1830","21.744673247","172.16.20.1","172.16.20.9","TCP","7306","0.007490748","5004  >  36330 [PSH, ACK] Seq=4533822 Ack=1 Win=85 Len=7240 TSval=2121641051 TSecr=3180737914"
"1832","21.752246473","172.16.20.1","172.16.20.9","TCP","5858","0.007551030","5004  >  36330 [PSH, ACK] Seq=4541062 Ack=1 Win=85 Len=5792 TSval=2121641060 TSecr=3180737928"
"1834","21.758798114","172.16.20.1","172.16.20.9","TCP","1514","0.006527146","5004  >  36330 [ACK] Seq=4546854 Ack=1 Win=85 Len=1448 TSval=2121641075 TSecr=3180737943"
"1835","21.761165064","172.16.20.1","172.16.20.9","TCP","864","0.002366950","5004  >  36330 [PSH, ACK] Seq=4548302 Ack=1 Win=85 Len=798 TSval=2121641075 TSecr=3180737943"
"1837","21.787716135","172.16.20.1","172.16.20.9","TCP","5858","0.026533372","5004  >  36330 [PSH, ACK] Seq=4549100 Ack=1 Win=85 Len=5792 TSval=2121641110 TSecr=3180737952"
"1839","21.800328312","172.16.20.1","172.16.20.9","TCP","4274","0.012436324","5004  >  36330 [PSH, ACK] Seq=4554892 Ack=1 Win=85 Len=4208 TSval=2121641110 TSecr=3180737952"
"1841","21.803231443","172.16.20.1","172.16.20.9","TCP","5858","0.002879341","5004  >  36330 [PSH, ACK] Seq=4559100 Ack=1 Win=85 Len=5792 TSval=2121641110 TSecr=3180737952"
"1843","21.811165321","172.16.20.1","172.16.20.9","TCP","2962","0.007590379","5004  >  36330 [PSH, ACK] Seq=4564892 Ack=1 Win=85 Len=2896 TSval=2121641123 TSecr=3180737991"
"1845","21.812864313","172.16.20.1","172.16.20.9","TCP","5858","0.001677369","5004  >  36330 [PSH, ACK] Seq=4567788 Ack=1 Win=85 Len=5792 TSval=2121641123 TSecr=3180737991"
"1847","21.818727100","172.16.20.1","172.16.20.9","TCP","5858","0.005640289","5004  >  36330 [PSH, ACK] Seq=4573580 Ack=1 Win=85 Len=5792 TSval=2121641126 TSecr=3180737994"
"1849","21.825691163","172.16.20.1","172.16.20.9","TCP","5858","0.006938984","5004  >  36330 [PSH, ACK] Seq=4579372 Ack=1 Win=85 Len=5792 TSval=2121641136 TSecr=3180738004"
"1851","21.834378522","172.16.20.1","172.16.20.9","TCP","5858","0.008667180","5004  >  36330 [PSH, ACK] Seq=4585164 Ack=1 Win=85 Len=5792 TSval=2121641141 TSecr=3180738009"
